filename,label,original_image,augmentation
CL_Parinacota_center_original.tif,1,CL_Parinacota_center.tif,original
CL_Parinacota_center_rotation_90.tif,1,CL_Parinacota_center,rotation_90
CL_Parinacota_center_rotation_180.tif,1,CL_Parinacota_center,rotation_180
CL_Parinacota_center_rotation_270.tif,1,CL_Parinacota_center,rotation_270
CL_Parinacota_center_rotation_45.tif,1,CL_Parinacota_center,rotation_45
CL_Parinacota_center_rotation_neg45.tif,1,CL_Parinacota_center,rotation_neg45
CL_Parinacota_center_flip_horizontal.tif,1,CL_Parinacota_center,flip_horizontal
CL_Parinacota_center_flip_vertical.tif,1,CL_Parinacota_center,flip_vertical
CL_Parinacota_center_brightness_1.2.tif,1,CL_Parinacota_center,brightness_1.2
CL_Parinacota_center_brightness_0.8.tif,1,CL_Parinacota_center,brightness_0.8
CL_Parinacota_center_contrast_1.3.tif,1,CL_Parinacota_center,contrast_1.3
CL_Parinacota_E_original.tif,1,CL_Parinacota_E.tif,original
CL_Parinacota_E_rotation_90.tif,1,CL_Parinacota_E,rotation_90
CL_Parinacota_E_rotation_180.tif,1,CL_Parinacota_E,rotation_180
CL_Parinacota_E_rotation_270.tif,1,CL_Parinacota_E,rotation_270
CL_Parinacota_E_rotation_45.tif,1,CL_Parinacota_E,rotation_45
CL_Parinacota_E_rotation_neg45.tif,1,CL_Parinacota_E,rotation_neg45
CL_Parinacota_E_flip_horizontal.tif,1,CL_Parinacota_E,flip_horizontal
CL_Parinacota_E_flip_vertical.tif,1,CL_Parinacota_E,flip_vertical
CL_Parinacota_E_brightness_1.2.tif,1,CL_Parinacota_E,brightness_1.2
CL_Parinacota_E_brightness_0.8.tif,1,CL_Parinacota_E,brightness_0.8
CL_Parinacota_E_contrast_1.3.tif,1,CL_Parinacota_E,contrast_1.3
CL_Parinacota_N_original.tif,1,CL_Parinacota_N.tif,original
CL_Parinacota_N_rotation_90.tif,1,CL_Parinacota_N,rotation_90
CL_Parinacota_N_rotation_180.tif,1,CL_Parinacota_N,rotation_180
CL_Parinacota_N_rotation_270.tif,1,CL_Parinacota_N,rotation_270
CL_Parinacota_N_rotation_45.tif,1,CL_Parinacota_N,rotation_45
CL_Parinacota_N_rotation_neg45.tif,1,CL_Parinacota_N,rotation_neg45
CL_Parinacota_N_flip_horizontal.tif,1,CL_Parinacota_N,flip_horizontal
CL_Parinacota_N_flip_vertical.tif,1,CL_Parinacota_N,flip_vertical
CL_Parinacota_N_brightness_1.2.tif,1,CL_Parinacota_N,brightness_1.2
CL_Parinacota_N_brightness_0.8.tif,1,CL_Parinacota_N,brightness_0.8
CL_Parinacota_N_contrast_1.3.tif,1,CL_Parinacota_N,contrast_1.3
CL_Parinacota_NE_original.tif,1,CL_Parinacota_NE.tif,original
CL_Parinacota_NE_rotation_90.tif,1,CL_Parinacota_NE,rotation_90
CL_Parinacota_NE_rotation_180.tif,1,CL_Parinacota_NE,rotation_180
CL_Parinacota_NE_rotation_270.tif,1,CL_Parinacota_NE,rotation_270
CL_Parinacota_NE_rotation_45.tif,1,CL_Parinacota_NE,rotation_45
CL_Parinacota_NE_rotation_neg45.tif,1,CL_Parinacota_NE,rotation_neg45
CL_Parinacota_NE_flip_horizontal.tif,1,CL_Parinacota_NE,flip_horizontal
CL_Parinacota_NE_flip_vertical.tif,1,CL_Parinacota_NE,flip_vertical
CL_Parinacota_NE_brightness_1.2.tif,1,CL_Parinacota_NE,brightness_1.2
CL_Parinacota_NE_brightness_0.8.tif,1,CL_Parinacota_NE,brightness_0.8
CL_Parinacota_NE_contrast_1.3.tif,1,CL_Parinacota_NE,contrast_1.3
CL_Parinacota_north_original.tif,1,CL_Parinacota_north.tif,original
CL_Parinacota_north_rotation_90.tif,1,CL_Parinacota_north,rotation_90
CL_Parinacota_north_rotation_180.tif,1,CL_Parinacota_north,rotation_180
CL_Parinacota_north_rotation_270.tif,1,CL_Parinacota_north,rotation_270
CL_Parinacota_north_rotation_45.tif,1,CL_Parinacota_north,rotation_45
CL_Parinacota_north_rotation_neg45.tif,1,CL_Parinacota_north,rotation_neg45
CL_Parinacota_north_flip_horizontal.tif,1,CL_Parinacota_north,flip_horizontal
CL_Parinacota_north_flip_vertical.tif,1,CL_Parinacota_north,flip_vertical
CL_Parinacota_north_brightness_1.2.tif,1,CL_Parinacota_north,brightness_1.2
CL_Parinacota_north_brightness_0.8.tif,1,CL_Parinacota_north,brightness_0.8
CL_Parinacota_north_contrast_1.3.tif,1,CL_Parinacota_north,contrast_1.3
CL_Parinacota_NW_original.tif,1,CL_Parinacota_NW.tif,original
CL_Parinacota_NW_rotation_90.tif,1,CL_Parinacota_NW,rotation_90
CL_Parinacota_NW_rotation_180.tif,1,CL_Parinacota_NW,rotation_180
CL_Parinacota_NW_rotation_270.tif,1,CL_Parinacota_NW,rotation_270
CL_Parinacota_NW_rotation_45.tif,1,CL_Parinacota_NW,rotation_45
CL_Parinacota_NW_rotation_neg45.tif,1,CL_Parinacota_NW,rotation_neg45
CL_Parinacota_NW_flip_horizontal.tif,1,CL_Parinacota_NW,flip_horizontal
CL_Parinacota_NW_flip_vertical.tif,1,CL_Parinacota_NW,flip_vertical
CL_Parinacota_NW_brightness_1.2.tif,1,CL_Parinacota_NW,brightness_1.2
CL_Parinacota_NW_brightness_0.8.tif,1,CL_Parinacota_NW,brightness_0.8
CL_Parinacota_NW_contrast_1.3.tif,1,CL_Parinacota_NW,contrast_1.3
CL_Parinacota_S_original.tif,1,CL_Parinacota_S.tif,original
CL_Parinacota_S_rotation_90.tif,1,CL_Parinacota_S,rotation_90
CL_Parinacota_S_rotation_180.tif,1,CL_Parinacota_S,rotation_180
CL_Parinacota_S_rotation_270.tif,1,CL_Parinacota_S,rotation_270
CL_Parinacota_S_rotation_45.tif,1,CL_Parinacota_S,rotation_45
CL_Parinacota_S_rotation_neg45.tif,1,CL_Parinacota_S,rotation_neg45
CL_Parinacota_S_flip_horizontal.tif,1,CL_Parinacota_S,flip_horizontal
CL_Parinacota_S_flip_vertical.tif,1,CL_Parinacota_S,flip_vertical
CL_Parinacota_S_brightness_1.2.tif,1,CL_Parinacota_S,brightness_1.2
CL_Parinacota_S_brightness_0.8.tif,1,CL_Parinacota_S,brightness_0.8
CL_Parinacota_S_contrast_1.3.tif,1,CL_Parinacota_S,contrast_1.3
CL_Parinacota_SE_original.tif,1,CL_Parinacota_SE.tif,original
CL_Parinacota_SE_rotation_90.tif,1,CL_Parinacota_SE,rotation_90
CL_Parinacota_SE_rotation_180.tif,1,CL_Parinacota_SE,rotation_180
CL_Parinacota_SE_rotation_270.tif,1,CL_Parinacota_SE,rotation_270
CL_Parinacota_SE_rotation_45.tif,1,CL_Parinacota_SE,rotation_45
CL_Parinacota_SE_rotation_neg45.tif,1,CL_Parinacota_SE,rotation_neg45
CL_Parinacota_SE_flip_horizontal.tif,1,CL_Parinacota_SE,flip_horizontal
CL_Parinacota_SE_flip_vertical.tif,1,CL_Parinacota_SE,flip_vertical
CL_Parinacota_SE_brightness_1.2.tif,1,CL_Parinacota_SE,brightness_1.2
CL_Parinacota_SE_brightness_0.8.tif,1,CL_Parinacota_SE,brightness_0.8
CL_Parinacota_SE_contrast_1.3.tif,1,CL_Parinacota_SE,contrast_1.3
CL_Parinacota_south_original.tif,1,CL_Parinacota_south.tif,original
CL_Parinacota_south_rotation_90.tif,1,CL_Parinacota_south,rotation_90
CL_Parinacota_south_rotation_180.tif,1,CL_Parinacota_south,rotation_180
CL_Parinacota_south_rotation_270.tif,1,CL_Parinacota_south,rotation_270
CL_Parinacota_south_rotation_45.tif,1,CL_Parinacota_south,rotation_45
CL_Parinacota_south_rotation_neg45.tif,1,CL_Parinacota_south,rotation_neg45
CL_Parinacota_south_flip_horizontal.tif,1,CL_Parinacota_south,flip_horizontal
CL_Parinacota_south_flip_vertical.tif,1,CL_Parinacota_south,flip_vertical
CL_Parinacota_south_brightness_1.2.tif,1,CL_Parinacota_south,brightness_1.2
CL_Parinacota_south_brightness_0.8.tif,1,CL_Parinacota_south,brightness_0.8
CL_Parinacota_south_contrast_1.3.tif,1,CL_Parinacota_south,contrast_1.3
CL_Parinacota_SW_original.tif,1,CL_Parinacota_SW.tif,original
CL_Parinacota_SW_rotation_90.tif,1,CL_Parinacota_SW,rotation_90
CL_Parinacota_SW_rotation_180.tif,1,CL_Parinacota_SW,rotation_180
CL_Parinacota_SW_rotation_270.tif,1,CL_Parinacota_SW,rotation_270
CL_Parinacota_SW_rotation_45.tif,1,CL_Parinacota_SW,rotation_45
CL_Parinacota_SW_rotation_neg45.tif,1,CL_Parinacota_SW,rotation_neg45
CL_Parinacota_SW_flip_horizontal.tif,1,CL_Parinacota_SW,flip_horizontal
CL_Parinacota_SW_flip_vertical.tif,1,CL_Parinacota_SW,flip_vertical
CL_Parinacota_SW_brightness_1.2.tif,1,CL_Parinacota_SW,brightness_1.2
CL_Parinacota_SW_brightness_0.8.tif,1,CL_Parinacota_SW,brightness_0.8
CL_Parinacota_SW_contrast_1.3.tif,1,CL_Parinacota_SW,contrast_1.3
CL_Parinacota_W_original.tif,1,CL_Parinacota_W.tif,original
CL_Parinacota_W_rotation_90.tif,1,CL_Parinacota_W,rotation_90
CL_Parinacota_W_rotation_180.tif,1,CL_Parinacota_W,rotation_180
CL_Parinacota_W_rotation_270.tif,1,CL_Parinacota_W,rotation_270
CL_Parinacota_W_rotation_45.tif,1,CL_Parinacota_W,rotation_45
CL_Parinacota_W_rotation_neg45.tif,1,CL_Parinacota_W,rotation_neg45
CL_Parinacota_W_flip_horizontal.tif,1,CL_Parinacota_W,flip_horizontal
CL_Parinacota_W_flip_vertical.tif,1,CL_Parinacota_W,flip_vertical
CL_Parinacota_W_brightness_1.2.tif,1,CL_Parinacota_W,brightness_1.2
CL_Parinacota_W_brightness_0.8.tif,1,CL_Parinacota_W,brightness_0.8
CL_Parinacota_W_contrast_1.3.tif,1,CL_Parinacota_W,contrast_1.3
CL_Polloquere_thermal_original.tif,1,CL_Polloquere_thermal.tif,original
CL_Polloquere_thermal_rotation_90.tif,1,CL_Polloquere_thermal,rotation_90
CL_Polloquere_thermal_rotation_180.tif,1,CL_Polloquere_thermal,rotation_180
CL_Polloquere_thermal_rotation_270.tif,1,CL_Polloquere_thermal,rotation_270
CL_Polloquere_thermal_rotation_45.tif,1,CL_Polloquere_thermal,rotation_45
CL_Polloquere_thermal_rotation_neg45.tif,1,CL_Polloquere_thermal,rotation_neg45
CL_Polloquere_thermal_flip_horizontal.tif,1,CL_Polloquere_thermal,flip_horizontal
CL_Polloquere_thermal_flip_vertical.tif,1,CL_Polloquere_thermal,flip_vertical
CL_Polloquere_thermal_brightness_1.2.tif,1,CL_Polloquere_thermal,brightness_1.2
CL_Polloquere_thermal_brightness_0.8.tif,1,CL_Polloquere_thermal,brightness_0.8
CL_Polloquere_thermal_contrast_1.3.tif,1,CL_Polloquere_thermal,contrast_1.3
CL_Puchuldiza_center_original.tif,1,CL_Puchuldiza_center.tif,original
CL_Puchuldiza_center_rotation_90.tif,1,CL_Puchuldiza_center,rotation_90
CL_Puchuldiza_center_rotation_180.tif,1,CL_Puchuldiza_center,rotation_180
CL_Puchuldiza_center_rotation_270.tif,1,CL_Puchuldiza_center,rotation_270
CL_Puchuldiza_center_rotation_45.tif,1,CL_Puchuldiza_center,rotation_45
CL_Puchuldiza_center_rotation_neg45.tif,1,CL_Puchuldiza_center,rotation_neg45
CL_Puchuldiza_center_flip_horizontal.tif,1,CL_Puchuldiza_center,flip_horizontal
CL_Puchuldiza_center_flip_vertical.tif,1,CL_Puchuldiza_center,flip_vertical
CL_Puchuldiza_center_brightness_1.2.tif,1,CL_Puchuldiza_center,brightness_1.2
CL_Puchuldiza_center_brightness_0.8.tif,1,CL_Puchuldiza_center,brightness_0.8
CL_Puchuldiza_center_contrast_1.3.tif,1,CL_Puchuldiza_center,contrast_1.3
CL_Puchuldiza_east_original.tif,1,CL_Puchuldiza_east.tif,original
CL_Puchuldiza_east_rotation_90.tif,1,CL_Puchuldiza_east,rotation_90
CL_Puchuldiza_east_rotation_180.tif,1,CL_Puchuldiza_east,rotation_180
CL_Puchuldiza_east_rotation_270.tif,1,CL_Puchuldiza_east,rotation_270
CL_Puchuldiza_east_rotation_45.tif,1,CL_Puchuldiza_east,rotation_45
CL_Puchuldiza_east_rotation_neg45.tif,1,CL_Puchuldiza_east,rotation_neg45
CL_Puchuldiza_east_flip_horizontal.tif,1,CL_Puchuldiza_east,flip_horizontal
CL_Puchuldiza_east_flip_vertical.tif,1,CL_Puchuldiza_east,flip_vertical
CL_Puchuldiza_east_brightness_1.2.tif,1,CL_Puchuldiza_east,brightness_1.2
CL_Puchuldiza_east_brightness_0.8.tif,1,CL_Puchuldiza_east,brightness_0.8
CL_Puchuldiza_east_contrast_1.3.tif,1,CL_Puchuldiza_east,contrast_1.3
CL_Puchuldiza_NE_original.tif,1,CL_Puchuldiza_NE.tif,original
CL_Puchuldiza_NE_rotation_90.tif,1,CL_Puchuldiza_NE,rotation_90
CL_Puchuldiza_NE_rotation_180.tif,1,CL_Puchuldiza_NE,rotation_180
CL_Puchuldiza_NE_rotation_270.tif,1,CL_Puchuldiza_NE,rotation_270
CL_Puchuldiza_NE_rotation_45.tif,1,CL_Puchuldiza_NE,rotation_45
CL_Puchuldiza_NE_rotation_neg45.tif,1,CL_Puchuldiza_NE,rotation_neg45
CL_Puchuldiza_NE_flip_horizontal.tif,1,CL_Puchuldiza_NE,flip_horizontal
CL_Puchuldiza_NE_flip_vertical.tif,1,CL_Puchuldiza_NE,flip_vertical
CL_Puchuldiza_NE_brightness_1.2.tif,1,CL_Puchuldiza_NE,brightness_1.2
CL_Puchuldiza_NE_brightness_0.8.tif,1,CL_Puchuldiza_NE,brightness_0.8
CL_Puchuldiza_NE_contrast_1.3.tif,1,CL_Puchuldiza_NE,contrast_1.3
CL_Puchuldiza_north_original.tif,1,CL_Puchuldiza_north.tif,original
CL_Puchuldiza_north_rotation_90.tif,1,CL_Puchuldiza_north,rotation_90
CL_Puchuldiza_north_rotation_180.tif,1,CL_Puchuldiza_north,rotation_180
CL_Puchuldiza_north_rotation_270.tif,1,CL_Puchuldiza_north,rotation_270
CL_Puchuldiza_north_rotation_45.tif,1,CL_Puchuldiza_north,rotation_45
CL_Puchuldiza_north_rotation_neg45.tif,1,CL_Puchuldiza_north,rotation_neg45
CL_Puchuldiza_north_flip_horizontal.tif,1,CL_Puchuldiza_north,flip_horizontal
CL_Puchuldiza_north_flip_vertical.tif,1,CL_Puchuldiza_north,flip_vertical
CL_Puchuldiza_north_brightness_1.2.tif,1,CL_Puchuldiza_north,brightness_1.2
CL_Puchuldiza_north_brightness_0.8.tif,1,CL_Puchuldiza_north,brightness_0.8
CL_Puchuldiza_north_contrast_1.3.tif,1,CL_Puchuldiza_north,contrast_1.3
CL_Puchuldiza_south_original.tif,1,CL_Puchuldiza_south.tif,original
CL_Puchuldiza_south_rotation_90.tif,1,CL_Puchuldiza_south,rotation_90
CL_Puchuldiza_south_rotation_180.tif,1,CL_Puchuldiza_south,rotation_180
CL_Puchuldiza_south_rotation_270.tif,1,CL_Puchuldiza_south,rotation_270
CL_Puchuldiza_south_rotation_45.tif,1,CL_Puchuldiza_south,rotation_45
CL_Puchuldiza_south_rotation_neg45.tif,1,CL_Puchuldiza_south,rotation_neg45
CL_Puchuldiza_south_flip_horizontal.tif,1,CL_Puchuldiza_south,flip_horizontal
CL_Puchuldiza_south_flip_vertical.tif,1,CL_Puchuldiza_south,flip_vertical
CL_Puchuldiza_south_brightness_1.2.tif,1,CL_Puchuldiza_south,brightness_1.2
CL_Puchuldiza_south_brightness_0.8.tif,1,CL_Puchuldiza_south,brightness_0.8
CL_Puchuldiza_south_contrast_1.3.tif,1,CL_Puchuldiza_south,contrast_1.3
CL_Puchuldiza_SW_original.tif,1,CL_Puchuldiza_SW.tif,original
CL_Puchuldiza_SW_rotation_90.tif,1,CL_Puchuldiza_SW,rotation_90
CL_Puchuldiza_SW_rotation_180.tif,1,CL_Puchuldiza_SW,rotation_180
CL_Puchuldiza_SW_rotation_270.tif,1,CL_Puchuldiza_SW,rotation_270
CL_Puchuldiza_SW_rotation_45.tif,1,CL_Puchuldiza_SW,rotation_45
CL_Puchuldiza_SW_rotation_neg45.tif,1,CL_Puchuldiza_SW,rotation_neg45
CL_Puchuldiza_SW_flip_horizontal.tif,1,CL_Puchuldiza_SW,flip_horizontal
CL_Puchuldiza_SW_flip_vertical.tif,1,CL_Puchuldiza_SW,flip_vertical
CL_Puchuldiza_SW_brightness_1.2.tif,1,CL_Puchuldiza_SW,brightness_1.2
CL_Puchuldiza_SW_brightness_0.8.tif,1,CL_Puchuldiza_SW,brightness_0.8
CL_Puchuldiza_SW_contrast_1.3.tif,1,CL_Puchuldiza_SW,contrast_1.3
CL_Puchuldiza_west_original.tif,1,CL_Puchuldiza_west.tif,original
CL_Puchuldiza_west_rotation_90.tif,1,CL_Puchuldiza_west,rotation_90
CL_Puchuldiza_west_rotation_180.tif,1,CL_Puchuldiza_west,rotation_180
CL_Puchuldiza_west_rotation_270.tif,1,CL_Puchuldiza_west,rotation_270
CL_Puchuldiza_west_rotation_45.tif,1,CL_Puchuldiza_west,rotation_45
CL_Puchuldiza_west_rotation_neg45.tif,1,CL_Puchuldiza_west,rotation_neg45
CL_Puchuldiza_west_flip_horizontal.tif,1,CL_Puchuldiza_west,flip_horizontal
CL_Puchuldiza_west_flip_vertical.tif,1,CL_Puchuldiza_west,flip_vertical
CL_Puchuldiza_west_brightness_1.2.tif,1,CL_Puchuldiza_west,brightness_1.2
CL_Puchuldiza_west_brightness_0.8.tif,1,CL_Puchuldiza_west,brightness_0.8
CL_Puchuldiza_west_contrast_1.3.tif,1,CL_Puchuldiza_west,contrast_1.3
CL_Putana_center_original.tif,1,CL_Putana_center.tif,original
CL_Putana_center_rotation_90.tif,1,CL_Putana_center,rotation_90
CL_Putana_center_rotation_180.tif,1,CL_Putana_center,rotation_180
CL_Putana_center_rotation_270.tif,1,CL_Putana_center,rotation_270
CL_Putana_center_rotation_45.tif,1,CL_Putana_center,rotation_45
CL_Putana_center_rotation_neg45.tif,1,CL_Putana_center,rotation_neg45
CL_Putana_center_flip_horizontal.tif,1,CL_Putana_center,flip_horizontal
CL_Putana_center_flip_vertical.tif,1,CL_Putana_center,flip_vertical
CL_Putana_center_brightness_1.2.tif,1,CL_Putana_center,brightness_1.2
CL_Putana_center_brightness_0.8.tif,1,CL_Putana_center,brightness_0.8
CL_Putana_center_contrast_1.3.tif,1,CL_Putana_center,contrast_1.3
CL_Putana_E_original.tif,1,CL_Putana_E.tif,original
CL_Putana_E_rotation_90.tif,1,CL_Putana_E,rotation_90
CL_Putana_E_rotation_180.tif,1,CL_Putana_E,rotation_180
CL_Putana_E_rotation_270.tif,1,CL_Putana_E,rotation_270
CL_Putana_E_rotation_45.tif,1,CL_Putana_E,rotation_45
CL_Putana_E_rotation_neg45.tif,1,CL_Putana_E,rotation_neg45
CL_Putana_E_flip_horizontal.tif,1,CL_Putana_E,flip_horizontal
CL_Putana_E_flip_vertical.tif,1,CL_Putana_E,flip_vertical
CL_Putana_E_brightness_1.2.tif,1,CL_Putana_E,brightness_1.2
CL_Putana_E_brightness_0.8.tif,1,CL_Putana_E,brightness_0.8
CL_Putana_E_contrast_1.3.tif,1,CL_Putana_E,contrast_1.3
CL_Putana_N_original.tif,1,CL_Putana_N.tif,original
CL_Putana_N_rotation_90.tif,1,CL_Putana_N,rotation_90
CL_Putana_N_rotation_180.tif,1,CL_Putana_N,rotation_180
CL_Putana_N_rotation_270.tif,1,CL_Putana_N,rotation_270
CL_Putana_N_rotation_45.tif,1,CL_Putana_N,rotation_45
CL_Putana_N_rotation_neg45.tif,1,CL_Putana_N,rotation_neg45
CL_Putana_N_flip_horizontal.tif,1,CL_Putana_N,flip_horizontal
CL_Putana_N_flip_vertical.tif,1,CL_Putana_N,flip_vertical
CL_Putana_N_brightness_1.2.tif,1,CL_Putana_N,brightness_1.2
CL_Putana_N_brightness_0.8.tif,1,CL_Putana_N,brightness_0.8
CL_Putana_N_contrast_1.3.tif,1,CL_Putana_N,contrast_1.3
CL_Putana_NE_original.tif,1,CL_Putana_NE.tif,original
CL_Putana_NE_rotation_90.tif,1,CL_Putana_NE,rotation_90
CL_Putana_NE_rotation_180.tif,1,CL_Putana_NE,rotation_180
CL_Putana_NE_rotation_270.tif,1,CL_Putana_NE,rotation_270
CL_Putana_NE_rotation_45.tif,1,CL_Putana_NE,rotation_45
CL_Putana_NE_rotation_neg45.tif,1,CL_Putana_NE,rotation_neg45
CL_Putana_NE_flip_horizontal.tif,1,CL_Putana_NE,flip_horizontal
CL_Putana_NE_flip_vertical.tif,1,CL_Putana_NE,flip_vertical
CL_Putana_NE_brightness_1.2.tif,1,CL_Putana_NE,brightness_1.2
CL_Putana_NE_brightness_0.8.tif,1,CL_Putana_NE,brightness_0.8
CL_Putana_NE_contrast_1.3.tif,1,CL_Putana_NE,contrast_1.3
CL_Putana_north_original.tif,1,CL_Putana_north.tif,original
CL_Putana_north_rotation_90.tif,1,CL_Putana_north,rotation_90
CL_Putana_north_rotation_180.tif,1,CL_Putana_north,rotation_180
CL_Putana_north_rotation_270.tif,1,CL_Putana_north,rotation_270
CL_Putana_north_rotation_45.tif,1,CL_Putana_north,rotation_45
CL_Putana_north_rotation_neg45.tif,1,CL_Putana_north,rotation_neg45
CL_Putana_north_flip_horizontal.tif,1,CL_Putana_north,flip_horizontal
CL_Putana_north_flip_vertical.tif,1,CL_Putana_north,flip_vertical
CL_Putana_north_brightness_1.2.tif,1,CL_Putana_north,brightness_1.2
CL_Putana_north_brightness_0.8.tif,1,CL_Putana_north,brightness_0.8
CL_Putana_north_contrast_1.3.tif,1,CL_Putana_north,contrast_1.3
CL_Putana_NW_original.tif,1,CL_Putana_NW.tif,original
CL_Putana_NW_rotation_90.tif,1,CL_Putana_NW,rotation_90
CL_Putana_NW_rotation_180.tif,1,CL_Putana_NW,rotation_180
CL_Putana_NW_rotation_270.tif,1,CL_Putana_NW,rotation_270
CL_Putana_NW_rotation_45.tif,1,CL_Putana_NW,rotation_45
CL_Putana_NW_rotation_neg45.tif,1,CL_Putana_NW,rotation_neg45
CL_Putana_NW_flip_horizontal.tif,1,CL_Putana_NW,flip_horizontal
CL_Putana_NW_flip_vertical.tif,1,CL_Putana_NW,flip_vertical
CL_Putana_NW_brightness_1.2.tif,1,CL_Putana_NW,brightness_1.2
CL_Putana_NW_brightness_0.8.tif,1,CL_Putana_NW,brightness_0.8
CL_Putana_NW_contrast_1.3.tif,1,CL_Putana_NW,contrast_1.3
CL_Putana_S_original.tif,1,CL_Putana_S.tif,original
CL_Putana_S_rotation_90.tif,1,CL_Putana_S,rotation_90
CL_Putana_S_rotation_180.tif,1,CL_Putana_S,rotation_180
CL_Putana_S_rotation_270.tif,1,CL_Putana_S,rotation_270
CL_Putana_S_rotation_45.tif,1,CL_Putana_S,rotation_45
CL_Putana_S_rotation_neg45.tif,1,CL_Putana_S,rotation_neg45
CL_Putana_S_flip_horizontal.tif,1,CL_Putana_S,flip_horizontal
CL_Putana_S_flip_vertical.tif,1,CL_Putana_S,flip_vertical
CL_Putana_S_brightness_1.2.tif,1,CL_Putana_S,brightness_1.2
CL_Putana_S_brightness_0.8.tif,1,CL_Putana_S,brightness_0.8
CL_Putana_S_contrast_1.3.tif,1,CL_Putana_S,contrast_1.3
CL_Putana_SE_original.tif,1,CL_Putana_SE.tif,original
CL_Putana_SE_rotation_90.tif,1,CL_Putana_SE,rotation_90
CL_Putana_SE_rotation_180.tif,1,CL_Putana_SE,rotation_180
CL_Putana_SE_rotation_270.tif,1,CL_Putana_SE,rotation_270
CL_Putana_SE_rotation_45.tif,1,CL_Putana_SE,rotation_45
CL_Putana_SE_rotation_neg45.tif,1,CL_Putana_SE,rotation_neg45
CL_Putana_SE_flip_horizontal.tif,1,CL_Putana_SE,flip_horizontal
CL_Putana_SE_flip_vertical.tif,1,CL_Putana_SE,flip_vertical
CL_Putana_SE_brightness_1.2.tif,1,CL_Putana_SE,brightness_1.2
CL_Putana_SE_brightness_0.8.tif,1,CL_Putana_SE,brightness_0.8
CL_Putana_SE_contrast_1.3.tif,1,CL_Putana_SE,contrast_1.3
CL_Putana_south_original.tif,1,CL_Putana_south.tif,original
CL_Putana_south_rotation_90.tif,1,CL_Putana_south,rotation_90
CL_Putana_south_rotation_180.tif,1,CL_Putana_south,rotation_180
CL_Putana_south_rotation_270.tif,1,CL_Putana_south,rotation_270
CL_Putana_south_rotation_45.tif,1,CL_Putana_south,rotation_45
CL_Putana_south_rotation_neg45.tif,1,CL_Putana_south,rotation_neg45
CL_Putana_south_flip_horizontal.tif,1,CL_Putana_south,flip_horizontal
CL_Putana_south_flip_vertical.tif,1,CL_Putana_south,flip_vertical
CL_Putana_south_brightness_1.2.tif,1,CL_Putana_south,brightness_1.2
CL_Putana_south_brightness_0.8.tif,1,CL_Putana_south,brightness_0.8
CL_Putana_south_contrast_1.3.tif,1,CL_Putana_south,contrast_1.3
CL_Putana_SW_original.tif,1,CL_Putana_SW.tif,original
CL_Putana_SW_rotation_90.tif,1,CL_Putana_SW,rotation_90
CL_Putana_SW_rotation_180.tif,1,CL_Putana_SW,rotation_180
CL_Putana_SW_rotation_270.tif,1,CL_Putana_SW,rotation_270
CL_Putana_SW_rotation_45.tif,1,CL_Putana_SW,rotation_45
CL_Putana_SW_rotation_neg45.tif,1,CL_Putana_SW,rotation_neg45
CL_Putana_SW_flip_horizontal.tif,1,CL_Putana_SW,flip_horizontal
CL_Putana_SW_flip_vertical.tif,1,CL_Putana_SW,flip_vertical
CL_Putana_SW_brightness_1.2.tif,1,CL_Putana_SW,brightness_1.2
CL_Putana_SW_brightness_0.8.tif,1,CL_Putana_SW,brightness_0.8
CL_Putana_SW_contrast_1.3.tif,1,CL_Putana_SW,contrast_1.3
CL_Putana_W_original.tif,1,CL_Putana_W.tif,original
CL_Putana_W_rotation_90.tif,1,CL_Putana_W,rotation_90
CL_Putana_W_rotation_180.tif,1,CL_Putana_W,rotation_180
CL_Putana_W_rotation_270.tif,1,CL_Putana_W,rotation_270
CL_Putana_W_rotation_45.tif,1,CL_Putana_W,rotation_45
CL_Putana_W_rotation_neg45.tif,1,CL_Putana_W,rotation_neg45
CL_Putana_W_flip_horizontal.tif,1,CL_Putana_W,flip_horizontal
CL_Putana_W_flip_vertical.tif,1,CL_Putana_W,flip_vertical
CL_Putana_W_brightness_1.2.tif,1,CL_Putana_W,brightness_1.2
CL_Putana_W_brightness_0.8.tif,1,CL_Putana_W,brightness_0.8
CL_Putana_W_contrast_1.3.tif,1,CL_Putana_W,contrast_1.3
CL_San_Pedro_center_original.tif,1,CL_San_Pedro_center.tif,original
CL_San_Pedro_center_rotation_90.tif,1,CL_San_Pedro_center,rotation_90
CL_San_Pedro_center_rotation_180.tif,1,CL_San_Pedro_center,rotation_180
CL_San_Pedro_center_rotation_270.tif,1,CL_San_Pedro_center,rotation_270
CL_San_Pedro_center_rotation_45.tif,1,CL_San_Pedro_center,rotation_45
CL_San_Pedro_center_rotation_neg45.tif,1,CL_San_Pedro_center,rotation_neg45
CL_San_Pedro_center_flip_horizontal.tif,1,CL_San_Pedro_center,flip_horizontal
CL_San_Pedro_center_flip_vertical.tif,1,CL_San_Pedro_center,flip_vertical
CL_San_Pedro_center_brightness_1.2.tif,1,CL_San_Pedro_center,brightness_1.2
CL_San_Pedro_center_brightness_0.8.tif,1,CL_San_Pedro_center,brightness_0.8
CL_San_Pedro_center_contrast_1.3.tif,1,CL_San_Pedro_center,contrast_1.3
CL_San_Pedro_north_original.tif,1,CL_San_Pedro_north.tif,original
